sample_id	pos	softL	softR	read_len
PN3_SID239	17933816	0	0	151
PN3_SID239	17933840	0	0	150
PN3_SID239	17933853	0	0	151
PN3_SID239	17933878	0	0	151
PN3_SID239	17933883	0	0	151
PN3_SID239	17933891	0	0	151
PN3_SID240	17933691	7	2	66
PN3_SID240	17933821	0	0	151
PN3_SID240	17933872	6	0	151
PN3_SID240	17933899	0	0	151
PN3_SID241	17933755	0	0	151
PN3_SID241	17933764	7	0	138
PN3_SID241	17933798	6	0	116
PN3_SID241	17933840	0	0	151
PN3_SID241	17933862	0	0	129
PN3_SID242	17925637	0	0	151
PN3_SID242	17925642	0	0	151
PN3_SID242	17933697	4	0	150
PN3_SID242	17933746	0	0	151
PN3_SID242	17933770	0	19	151
PN3_SID242	17933773	0	22	151
PN3_SID242	17933787	0	0	151
PN3_SID242	17933787	0	0	139
PN3_SID242	17933821	0	0	151
PN3_SID242	17933853	0	0	151
PN3_SID242	17933864	0	0	151
PN3_SID243	17933837	0	0	149
PN3_SID243	17933865	0	0	151
PN3_SID243	17933865	0	0	151
PN3_SID243	17933871	1	0	151
PN3_SID244	17933771	0	0	150
PN3_SID244	17933846	0	0	150
PN3_SID244	17933865	0	0	151
PN3_SID244	17933871	0	0	151
PN3_SID244	17933898	0	0	151
PN3_SID245	17925720	0	0	151
PN3_SID245	17933718	0	2	151
PN3_SID245	17933806	0	0	92
PN3_SID245	17933824	0	0	151
PN3_SID245	17933826	0	0	151
PN3_SID245	17933878	0	0	151
PN3_SID245	17933899	0	0	151
PN3_SID246	17933699	0	0	151
PN3_SID246	17933699	0	0	151
PN3_SID246	17933712	0	0	151
PN3_SID247	17933691	17	2	79
PN3_SID247	17933743	0	0	38
PN3_SID247	17933889	0	0	52
PN3_SID247	17933899	0	0	151
PN3_SID248	17933728	0	0	151
PN3_SID248	17933865	0	0	151
PN3_SID248	17933867	0	0	151
PN3_SID248	17933886	0	0	151
PN3_SID248	17933889	0	0	151
PN3_SID249	17874815	0	0	116
PN3_SID249	17925719	0	0	151
PN3_SID249	17933772	0	15	151
PN3_SID249	17933772	0	15	151
PN3_SID250	17925691	0	0	57
PN3_SID250	17933692	0	1	151
PN3_SID250	17933839	4	0	151
PN3_SID250	17933840	0	0	111
PN3_SID250	17933848	1	2	40
PN3_SID250	17933861	22	0	151
PN3_SID250	17933864	0	0	150
PN3_SID250	17933865	0	0	151
PN3_SID250	17933871	0	0	65
PN3_SID250	17933872	0	0	151
PN3_SID251	17933735	14	0	142
PN3_SID251	17933749	5	0	151
PN3_SID251	17933794	0	0	151
PN3_SID251	17933830	26	0	151
PN3_SID251	17933897	0	0	151
PN3_SID252	17925677	0	0	151
PN3_SID252	17933801	0	0	150
PN3_SID252	17933835	0	0	151
PN3_SID252	17933865	0	0	151
PN3_SID252	17933865	0	0	151
PN3_SID252	17933871	0	0	79
PN3_SID252	17933901	5	0	151
PN3_SID253	17933746	0	0	151
PN3_SID253	17933766	0	0	78
PN3_SID253	17933770	0	0	151
PN3_SID253	17933772	0	0	69
PN3_SID253	17933832	0	0	151
PN3_SID253	17933850	0	0	37
PN3_SID253	17933850	0	0	151
PN3_SID253	17933878	0	0	151
PN3_SID253	17933890	0	0	150
PN3_SID253	17933897	0	0	151
PN3_SID253	17933899	0	0	151
PN3_SID253	17933899	0	0	151
PN3_SID253	17933899	0	0	150
PN3_SID254	17925673	0	0	89
PN3_SID254	17933837	0	0	43
PN3_SID254	17933872	3	0	150
PN3_SID255	17925691	0	0	151
PN3_SID255	17925701	0	0	93
PN3_SID255	17933821	10	0	51
PN3_SID255	17933821	0	0	71
PN3_SID255	17933822	0	0	151
PN3_SID255	17933824	0	0	68
PN3_SID255	17933826	0	0	151
PN3_SID255	17933863	0	0	151
PN3_SID255	17933865	0	0	150
PN3_SID255	17933866	1	0	151
PN3_SID255	17933889	0	0	127
PN3_SID255	17933889	0	0	151
PN3_SID255	17933901	0	0	151
PN3_SID256	17933699	0	0	151
PN3_SID256	17933729	0	0	151
PN3_SID256	17933865	0	0	151
PN3_SID256	17933881	0	0	150
PN3_SID256	17933899	0	0	149
PN3_SID257	17933747	0	0	96
PN3_SID257	17933772	0	0	151
PN3_SID257	17933865	0	0	151
PN3_SID258	17933821	0	0	144
PN3_SID258	17933826	0	0	151
PN3_SID258	17933883	0	0	151
PN3_SID258	17933894	0	0	151
PN3_SID259	17933742	0	0	63
PN3_SID259	17933808	0	0	151
PN3_SID259	17933826	0	0	151
PN3_SID259	17933826	0	0	151
PN3_SID259	17933843	0	0	45
PN3_SID259	17933898	0	0	151
PN3_SID259	17933899	0	0	92
PN3_SID259	17933899	0	0	151
PN3_SID260	17933834	16	0	151
PN3_SID260	17933856	0	0	52
PN3_SID260	17933871	0	0	63
PN3_SID260	17933896	0	0	150
PN3_SID261	17933860	0	0	59
PN3_SID261	17933878	0	0	151
PN3_SID261	17933899	0	0	151
PN3_SID262	17925673	0	0	151
PN3_SID262	17933767	0	0	151
PN3_SID262	17933837	0	0	151
PN3_SID262	17933837	0	2	151
PN3_SID262	17933865	0	0	151
PN3_SID262	17933872	1	0	87
PN3_SID263	17933763	1	0	151
PN3_SID263	17933772	0	0	151
PN3_SID263	17933789	0	0	150
PN3_SID263	17933816	0	0	151
PN3_SID263	17933824	0	0	151
PN3_SID263	17933826	0	0	151
PN3_SID263	17933853	0	0	151
PN3_SID263	17933865	0	0	151
PN3_SID263	17933866	0	0	37
PN3_SID263	17933875	25	0	151
PN3_SID263	17933878	0	11	151
PN3_SID263	17933879	0	12	151
PN3_SID263	17933891	0	24	151
PN3_SID263	17933891	0	24	151
PN3_SID263	17933891	0	6	151
PN3_SID263	17933891	0	24	151
PN3_SID263	17933893	0	8	151
PN3_SID264	17933723	0	0	151
PN3_SID264	17933876	11	0	54
PN3_SID265	17933832	0	0	51
PN3_SID265	17933848	0	0	151
PN3_SID265	17933860	19	0	151
PN3_SID265	17933865	0	0	151
PN3_SID265	17933869	4	0	148
PN3_SID265	17933869	2	0	151
PN3_SID265	17933891	0	0	151
PN3_SID265	17933891	0	0	151
PN3_SID266	17925693	3	0	151
PN3_SID266	17933804	0	0	76
PN3_SID266	17933821	0	0	151
PN3_SID266	17933858	0	0	151
PN3_SID266	17933863	0	0	151
PN3_SID266	17933865	0	0	151
PN3_SID266	17933865	0	0	151
PN3_SID266	17933894	0	0	151
PN3_SID266	17933899	0	0	143
PN3_SID267	17933806	0	0	58
PN3_SID267	17933891	0	0	151
PN3_SID267	17933897	0	0	151
PN3_SID268	17925639	13	0	151
PN3_SID268	17933834	16	0	151
PN3_SID268	17933841	34	0	151
PN3_SID268	17933863	0	0	151
PN3_SID268	17933863	0	0	49
PN3_SID268	17933863	0	0	151
PN3_SID268	17933899	0	0	63
PN3_SID269	17933826	0	0	148
PN3_SID269	17933840	0	0	87
PN3_SID269	17933841	28	0	150
PN3_SID269	17933863	0	17	151
PN3_SID269	17933871	0	0	151
PN3_SID269	17933889	1	0	151
PN3_SID269	17933899	0	0	151
PN3_SID270	17933846	0	0	85
PN3_SID270	17933878	0	0	151
PN3_SID270	17933891	0	0	150
PN3_SID270	17933899	0	0	151
PN3_SID271	17933841	6	0	151
PN3_SID271	17933865	0	0	151
PN3_SID271	17933871	0	0	41
PN3_SID271	17933871	0	0	151
PN3_SID271	17933888	0	0	151
PN3_SID271	17933894	0	0	151
PN3_SID272	17933832	0	0	82
PN3_SID272	17933899	0	0	151
PN3_SID272	17933901	0	0	151
PN3_SID273	17933257	0	0	151
PN3_SID273	17933716	0	0	147
PN3_SID273	17933764	0	0	151
PN3_SID273	17933838	0	0	57
PN3_SID273	17933845	0	0	151
PN3_SID273	17933864	1	0	51
PN3_SID273	17933871	0	0	151
PN3_SID273	17933896	0	0	151
PN3_SID274	17933866	0	0	99
PN3_SID274	17933872	0	0	151
PN3_SID274	17933899	0	0	37
PN3_SID275	17933691	5	0	91
PN3_SID275	17933821	0	0	67
PN3_SID275	17933861	25	0	151
PN3_SID275	17933863	0	0	151
PN3_SID275	17933877	0	0	151
PN3_SID275	17933878	0	0	151
PN3_SID275	17933886	0	0	151
PN3_SID275	17933886	0	0	150
PN3_SID275	17933891	0	0	114
PN3_SID275	17933899	0	0	120
PN3_SID275	17933901	0	0	151
PN3_SID276	17925691	0	0	117
PN3_SID276	17933746	0	0	151
PN3_SID276	17933826	0	0	151
PN3_SID276	17933827	0	0	151
PN3_SID276	17933830	10	0	60
PN3_SID276	17933876	42	0	151
PN3_SID276	17933878	7	0	148
PN3_SID276	17933899	0	0	151
PN3_SID277	17933845	0	0	150
PN3_SID277	17933865	0	0	151
PN3_SID277	17933871	0	0	151
PN3_SID277	17933899	0	0	151
PN3_SID278	17933758	20	9	100
PN3_SID278	17933758	20	9	100
PN3_SID278	17933762	0	0	151
PN3_SID278	17933803	7	16	151
PN3_SID278	17933821	10	29	151
PN3_SID278	17933821	0	39	151
PN3_SID279	17925683	0	2	151
PN3_SID279	17925699	7	0	150
PN3_SID279	17933733	0	1	151
PN3_SID279	17933770	0	13	151
PN3_SID279	17933816	0	0	43
PN3_SID279	17933858	0	0	82
PN3_SID279	17933860	5	0	151
PN3_SID279	17933861	22	0	151
PN3_SID279	17933870	0	0	151
PN3_SID279	17933897	0	0	85
PN3_SID279	17933899	0	0	151
PN3_SID280	17933767	0	0	71
PN3_SID280	17933826	0	0	151
PN3_SID280	17933826	0	0	148
PN3_SID280	17933837	0	0	150
PN3_SID280	17933844	0	0	151
PN3_SID280	17933888	0	0	151
PN3_SID280	17933889	0	0	151
PN3_SID281	17933883	0	0	88
PN3_SID281	17933894	0	0	151
PN3_SID282	17933816	0	0	151
PN3_SID282	17933871	0	0	151
PN3_SID283	17933824	0	0	151
PN3_SID283	17933832	0	0	151
PN3_SID283	17933832	0	0	151
PN3_SID283	17933834	16	0	124
PN3_SID283	17933839	13	0	151
PN3_SID283	17933848	0	0	151
PN3_SID283	17933875	0	0	66
PN3_SID283	17933899	0	0	151
PN3_SID283	17933899	0	0	151
PN3_SID284	17933798	0	0	151
PN3_SID284	17933888	0	0	123
PN3_SID284	17933899	0	0	151
PN3_SID285	17933692	0	0	151
PN3_SID285	17933694	0	0	151
PN3_SID285	17933770	0	0	151
PN3_SID285	17933836	0	0	151
PN3_SID285	17933861	20	0	149
PN3_SID285	17933872	0	0	151
PN3_SID285	17933878	0	0	151
PN3_SID285	17933885	11	0	151
PN3_SID285	17933891	0	0	150
PN3_SID285	17933899	0	0	151
PN3_SID285	17933899	0	0	151
PN3_SID285	17933900	1	14	151
PN3_SID286	17933747	0	0	133
PN3_SID286	17933826	0	0	151
PN3_SID286	17933834	9	0	151
PN3_SID286	17933868	7	0	151
PN3_SID286	17933886	5	0	151
PN3_SID286	17933891	6	0	150
PN3_SID287	17933701	0	0	128
PN3_SID287	17933787	0	0	151
PN3_SID287	17933804	0	0	151
PN3_SID287	17933840	0	0	88
PN3_SID287	17933851	6	0	151
PN3_SID287	17933871	0	0	151
PN3_SID287	17933897	0	0	151
PN3_SID287	17933899	0	0	43
PN3_SID288	17925665	0	0	120
PN3_SID288	17933850	0	0	111
PN3_SID288	17933865	0	0	151
PN3_SID288	17933865	0	0	151
PN3_SID288	17933889	0	0	151
PN4_SID289	17933691	5	0	151
PN4_SID289	17933746	0	0	151
PN4_SID289	17933821	0	0	151
PN4_SID289	17933840	0	0	125
PN4_SID289	17933865	0	0	151
PN4_SID289	17933899	0	0	151
PN4_SID290	17933699	0	0	151
PN4_SID290	17933699	0	0	150
PN4_SID290	17933733	0	0	150
PN4_SID290	17933806	0	33	135
PN4_SID290	17933821	0	0	151
PN4_SID291	17925681	0	0	151
PN4_SID291	17933787	0	0	151
PN4_SID291	17933821	0	0	151
PN4_SID291	17933821	0	0	151
PN4_SID291	17933837	0	0	151
PN4_SID291	17933840	0	0	115
PN4_SID291	17933840	0	0	149
PN4_SID291	17933850	0	0	151
PN4_SID291	17933861	22	0	151
PN4_SID291	17933899	0	0	151
PN4_SID291	17933899	0	0	151
PN4_SID292	17933762	0	0	151
PN4_SID292	17933783	0	0	149
PN4_SID292	17933787	0	4	151
PN4_SID292	17933803	7	0	151
PN4_SID292	17933809	42	0	125
PN4_SID292	17933856	0	0	53
PN4_SID292	17933863	0	0	123
PN4_SID292	17933865	0	0	151
PN4_SID292	17933871	6	0	151
PN4_SID292	17933878	0	9	151
PN4_SID292	17933879	0	0	150
PN4_SID292	17933879	0	0	97
PN4_SID292	17933899	0	2	151
PN4_SID292	17933899	0	0	151
PN4_SID293	17925669	0	0	151
PN4_SID293	17925669	0	0	151
PN4_SID293	17933701	0	0	151
PN4_SID293	17933746	0	0	151
PN4_SID293	17933821	0	0	151
PN4_SID294	17933826	0	0	110
PN4_SID294	17933840	0	0	83
PN4_SID294	17933849	0	0	151
PN4_SID294	17933849	0	0	151
PN4_SID295	17877291	0	0	151
PN4_SID295	17933728	0	0	151
PN4_SID295	17933746	0	0	124
PN4_SID295	17933834	9	0	151
PN4_SID295	17933834	9	2	151
PN4_SID295	17933837	0	0	151
PN4_SID295	17933871	0	0	151
PN4_SID295	17933879	6	0	151
PN4_SID295	17933883	0	0	89
PN4_SID295	17933889	0	0	151
PN4_SID295	17933899	0	0	151
PN4_SID295	17933899	0	0	151
PN4_SID296	17874813	0	0	151
PN4_SID296	17925691	2	0	151
PN4_SID296	17933745	0	0	71
PN4_SID296	17933745	0	0	71
PN4_SID296	17933767	48	0	151
PN4_SID296	17933806	0	0	122
PN4_SID296	17933826	0	0	151
PN4_SID296	17933864	3	0	151
PN4_SID296	17933865	0	0	151
PN4_SID296	17933871	0	0	151
PN4_SID296	17933871	0	0	151
PN4_SID296	17933871	0	0	150
PN4_SID296	17933871	0	0	99
PN4_SID296	17933871	0	0	151
PN4_SID296	17933873	45	0	151
PN4_SID296	17933878	0	0	86
PN4_SID296	17933891	0	0	151
PN4_SID296	17933899	0	2	55
PN4_SID296	17933899	0	0	151
PN4_SID297	17924893	0	0	151
PN4_SID297	17925669	2	0	151
PN4_SID297	17925691	0	0	151
PN4_SID297	17933806	0	0	150
PN4_SID297	17933827	0	0	112
PN4_SID297	17933837	0	0	151
PN4_SID297	17933850	0	0	151
PN4_SID297	17933869	6	0	149
PN4_SID297	17933871	0	0	151
PN4_SID297	17933872	0	0	151
PN4_SID297	17933873	1	0	151
PN4_SID297	17933887	23	0	150
PN4_SID297	17933899	0	0	90
PN4_SID297	17933899	0	0	151
PN4_SID298	17933691	7	0	151
PN4_SID298	17933733	0	0	151
PN4_SID298	17933801	0	0	151
PN4_SID298	17933821	0	0	150
PN4_SID298	17933821	0	0	144
PN4_SID298	17933850	0	0	151
PN4_SID298	17933857	0	0	151
PN4_SID298	17933864	0	0	150
PN4_SID298	17933865	0	0	151
PN4_SID298	17933865	0	0	151
PN4_SID298	17933865	0	0	151
PN4_SID298	17933871	0	2	138
PN4_SID298	17933878	0	0	151
PN4_SID298	17933899	0	0	151
PN4_SID299	17925655	0	0	150
PN4_SID299	17925679	10	0	151
PN4_SID299	17925704	0	0	151
PN4_SID299	17933695	1	4	40
PN4_SID299	17933699	5	0	59
PN4_SID299	17933702	0	0	151
PN4_SID299	17933728	0	0	151
PN4_SID299	17933746	0	15	151
PN4_SID299	17933824	0	0	150
PN4_SID299	17933824	0	0	150
PN4_SID299	17933896	0	0	144
PN4_SID299	17933899	0	0	151
PN4_SID299	17933899	0	1	70
PN4_SID300	17933767	0	0	151
PN4_SID300	17933776	0	0	54
PN4_SID300	17933819	0	0	151
PN4_SID300	17933865	0	0	151
PN4_SID300	17933875	5	0	151
PN4_SID300	17933893	0	0	151
PN4_SID300	17933893	6	0	151
PN4_SID300	17933899	0	0	151
PN4_SID301	17933699	0	0	77
PN4_SID301	17933826	0	2	95
PN4_SID301	17933834	37	0	151
PN4_SID301	17933840	0	0	151
PN4_SID301	17933840	0	0	151
PN4_SID301	17933848	0	0	39
PN4_SID301	17933896	0	0	151
PN4_SID301	17933899	0	0	151
PN4_SID301	17933900	0	0	150
PN4_SID302	17925643	0	0	151
PN4_SID302	17925643	0	0	151
PN4_SID302	17925669	0	0	151
PN4_SID302	17925692	1	2	99
PN4_SID302	17925721	0	0	151
PN4_SID302	17933772	0	0	100
PN4_SID302	17933821	0	0	151
PN4_SID302	17933822	0	0	151
PN4_SID302	17933834	16	0	151
PN4_SID302	17933840	0	0	151
PN4_SID302	17933859	4	0	50
PN4_SID302	17933863	0	0	151
PN4_SID302	17933871	0	0	151
PN4_SID302	17933896	0	0	151
PN4_SID302	17933897	0	0	151
PN4_SID302	17933898	2	0	151
PN4_SID302	17933899	0	2	102
PN4_SID302	17933899	0	0	77
PN4_SID302	17933899	0	0	149
PN4_SID302	17933899	0	2	151
PN4_SID303	17933762	0	5	151
PN4_SID303	17933803	0	44	149
PN4_SID303	17933809	0	0	150
PN4_SID304	17925701	0	0	150
PN4_SID304	17933691	0	0	94
PN4_SID304	17933728	0	0	76
PN4_SID304	17933806	0	0	151
PN4_SID304	17933879	6	0	151
PN4_SID304	17933899	0	0	151
PN4_SID305	17925720	1	0	151
PN4_SID305	17933772	0	0	150
PN4_SID305	17933840	0	0	150
PN4_SID305	17933889	0	0	151
PN4_SID306	17933735	6	0	151
PN4_SID306	17933745	0	0	101
PN4_SID306	17933745	0	0	101
PN4_SID306	17933821	0	0	48
PN4_SID306	17933836	5	0	150
PN4_SID306	17933850	0	0	150
PN4_SID306	17933852	7	0	151
PN4_SID306	17933856	0	0	150
PN4_SID307	17925669	0	0	151
PN4_SID307	17925691	0	0	63
PN4_SID307	17925703	0	0	151
PN4_SID307	17925724	41	0	151
PN4_SID307	17933824	0	0	151
PN4_SID307	17933826	0	2	90
PN4_SID307	17933833	31	0	151
PN4_SID307	17933834	16	0	151
PN4_SID307	17933834	9	3	150
PN4_SID307	17933836	18	0	119
PN4_SID307	17933837	0	0	151
PN4_SID307	17933839	39	0	151
PN4_SID307	17933860	24	0	151
PN4_SID307	17933871	0	0	151
PN4_SID307	17933899	0	0	151
PN4_SID308	17925701	0	0	151
PN4_SID308	17933701	0	0	136
PN4_SID308	17933841	0	0	145
PN4_SID308	17933885	42	0	151
PN4_SID308	17933889	0	3	63
PN4_SID308	17933891	0	0	151
PN4_SID308	17933899	0	0	151
PN4_SID308	17933901	0	0	149
PN4_SID309	17925645	0	0	150
PN4_SID309	17933733	0	0	147
PN4_SID309	17933767	0	0	151
PN4_SID309	17933787	0	0	151
PN4_SID309	17933822	0	0	151
PN4_SID309	17933837	0	0	151
PN4_SID309	17933837	0	0	133
PN4_SID309	17933840	0	0	145
PN4_SID309	17933844	40	0	151
PN4_SID309	17933865	0	0	151
PN4_SID309	17933871	0	1	138
PN4_SID309	17933897	0	0	151
PN4_SID309	17933899	0	0	151
PN4_SID310	17933712	0	0	48
PN4_SID310	17933720	0	0	43
PN4_SID310	17933747	0	0	150
PN4_SID310	17933818	0	0	151
PN4_SID310	17933826	0	0	151
PN4_SID310	17933827	0	0	151
PN4_SID310	17933832	0	0	151
PN4_SID310	17933848	0	0	151
PN4_SID310	17933853	0	0	147
PN4_SID310	17933863	0	0	151
PN4_SID310	17933864	7	0	151
PN4_SID310	17933865	8	0	150
PN4_SID310	17933865	0	0	151
PN4_SID310	17933896	0	0	151
PN4_SID310	17933896	0	0	119
PN4_SID310	17933899	0	0	151
PN4_SID310	17933901	7	0	110
PN4_SID311	17925712	0	3	54
PN4_SID311	17933691	22	0	151
PN4_SID311	17933691	7	16	151
PN4_SID311	17933694	0	0	117
PN4_SID311	17933718	0	0	151
PN4_SID311	17933744	0	0	151
PN4_SID311	17933744	2	1	43
PN4_SID311	17933756	11	0	151
PN4_SID311	17933776	47	0	151
PN4_SID311	17933827	0	0	151
PN4_SID311	17933837	0	0	151
PN4_SID311	17933837	0	0	151
PN4_SID311	17933853	0	0	151
PN4_SID311	17933856	0	0	151
PN4_SID311	17933865	0	0	151
PN4_SID311	17933871	0	0	149
PN4_SID311	17933878	0	0	151
PN4_SID311	17933878	0	2	151
PN4_SID311	17933894	0	0	151
PN4_SID311	17933899	0	0	151
PN4_SID312	17924923	0	0	151
PN4_SID312	17933816	0	0	151
PN4_SID312	17933899	0	0	151
PN4_SID312	17933901	0	0	151
PN4_SID313	17933736	0	0	151
PN4_SID313	17933772	0	0	130
PN4_SID313	17933787	0	29	150
PN4_SID313	17933894	0	0	151
PN4_SID314	17925666	0	0	151
PN4_SID314	17925669	2	0	151
PN4_SID314	17933746	0	0	151
PN4_SID314	17933779	2	0	151
PN4_SID314	17933897	0	0	151
PN4_SID315	17925647	0	0	151
PN4_SID315	17933733	0	0	151
PN4_SID315	17933821	0	0	110
PN4_SID315	17933826	0	0	151
PN4_SID315	17933837	0	0	151
PN4_SID315	17933838	0	0	151
PN4_SID315	17933861	0	0	151
PN4_SID315	17933872	1	0	151
PN4_SID315	17933875	0	0	151
PN4_SID315	17933878	0	0	151
PN4_SID315	17933899	0	0	151
PN4_SID315	17933901	40	1	151
PN4_SID316	17925703	0	0	151
PN4_SID316	17933762	0	0	151
PN4_SID316	17933778	0	0	150
PN4_SID316	17933817	0	0	138
PN4_SID316	17933821	0	0	151
PN4_SID316	17933837	0	0	150
PN4_SID316	17933878	0	1	59
PN4_SID316	17933883	0	0	139
PN4_SID316	17933899	0	0	151
PN4_SID316	17933899	0	1	151
PN4_SID317	17933865	0	0	151
PN4_SID317	17933866	0	0	151
PN4_SID317	17933871	0	0	151
PN4_SID317	17933889	0	0	151
PN4_SID317	17933896	0	0	151
PN4_SID317	17933899	0	0	151
PN4_SID317	17933901	2	0	151
PN4_SID318	17933736	0	1	45
PN4_SID318	17933783	4	0	151
PN4_SID318	17933842	0	0	151
PN4_SID318	17933850	0	0	58
PN4_SID318	17933865	0	0	131
PN4_SID318	17933875	46	0	151
PN4_SID318	17933877	4	0	151
PN4_SID318	17933891	0	0	151
PN4_SID318	17933891	0	0	151
PN4_SID318	17933899	0	0	151
PN4_SID318	17933899	0	0	151
PN4_SID318	17933899	0	2	145
PN4_SID318	17933899	0	0	151
PN4_SID319	17933772	0	4	68
PN4_SID319	17933838	0	0	150
PN4_SID319	17933844	4	2	40
PN4_SID319	17933899	0	0	151
PN4_SID320	17925652	13	0	130
PN4_SID320	17933718	0	0	150
PN4_SID320	17933826	43	0	151
PN4_SID320	17933878	0	0	151
PN4_SID320	17933889	0	0	151
PN4_SID320	17933896	0	0	151
PN4_SID320	17933896	0	0	151
PN4_SID320	17933899	0	0	151
PN4_SID320	17933899	0	0	112
PN4_SID321	17933762	0	0	151
PN4_SID321	17933826	0	0	151
PN4_SID321	17933837	0	0	87
PN4_SID321	17933838	0	0	150
PN4_SID321	17933838	0	0	151
PN4_SID321	17933840	0	0	150
PN4_SID321	17933848	0	0	151
PN4_SID321	17933859	0	0	151
PN4_SID321	17933869	0	0	57
PN4_SID321	17933894	0	0	151
PN4_SID321	17933894	0	2	134
PN4_SID321	17933899	0	0	121
PN4_SID321	17933899	0	0	151
PN4_SID322	17933694	0	0	151
PN4_SID322	17933728	0	0	151
PN4_SID322	17933772	0	2	151
PN4_SID322	17933787	0	0	151
PN4_SID322	17933812	5	0	40
PN4_SID322	17933821	0	0	151
PN4_SID322	17933821	0	0	151
PN4_SID322	17933824	0	0	151
PN4_SID322	17933826	0	0	95
PN4_SID322	17933834	0	0	151
PN4_SID322	17933840	0	0	149
PN4_SID322	17933859	0	0	151
PN4_SID322	17933891	0	0	151
PN4_SID322	17933896	0	0	151
PN4_SID322	17933898	0	0	151
PN4_SID322	17933899	1	5	132
PN4_SID323	17933746	0	0	151
PN4_SID323	17933812	0	0	48
PN4_SID323	17933834	16	0	116
PN4_SID323	17933901	7	0	128
PN4_SID324	17925701	0	0	56
PN4_SID324	17933762	0	0	150
PN4_SID324	17933837	0	0	150
PN4_SID324	17933888	0	0	151
PN4_SID324	17933891	0	0	151
PN4_SID324	17933893	6	0	151
PN4_SID324	17933896	0	0	72
PN4_SID324	17933898	0	0	151
PN4_SID325	17933782	0	0	151
PN4_SID325	17933844	15	0	151
PN4_SID325	17933856	0	0	151
PN4_SID325	17933871	4	0	151
PN4_SID325	17933873	6	2	151
PN4_SID325	17933878	0	0	151
PN4_SID325	17933881	38	0	151
PN4_SID325	17933892	0	0	151
PN4_SID326	17933746	0	0	151
PN4_SID326	17933801	0	0	87
PN4_SID326	17933827	5	0	151
PN4_SID326	17933834	36	0	150
PN4_SID326	17933841	15	0	151
PN4_SID326	17933841	15	0	151
PN4_SID326	17933841	15	0	151
PN4_SID326	17933844	38	0	135
PN4_SID326	17933845	0	0	151
PN4_SID326	17933854	0	0	151
PN4_SID326	17933856	0	0	151
PN4_SID326	17933878	0	0	151
PN4_SID326	17933883	0	0	114
PN4_SID326	17933883	0	0	49
PN4_SID326	17933884	28	0	150
PN4_SID326	17933899	0	0	151
PN4_SID326	17933899	0	0	151
PN4_SID327	17933710	0	0	93
PN4_SID327	17933733	0	0	151
PN4_SID327	17933798	8	10	149
PN4_SID327	17933866	0	0	151
PN4_SID327	17933891	0	0	150
PN4_SID327	17933891	0	0	151
PN4_SID328	17925666	13	0	151
PN4_SID328	17925687	10	0	131
PN4_SID328	17933699	0	0	76
PN4_SID328	17933702	0	0	151
PN4_SID328	17933706	0	0	151
PN4_SID328	17933730	0	0	150
PN4_SID328	17933755	6	0	122
PN4_SID328	17933808	0	0	150
PN4_SID328	17933827	1	0	151
PN4_SID328	17933829	13	0	151
PN4_SID328	17933845	0	0	151
PN4_SID328	17933873	0	0	151
PN4_SID328	17933876	6	0	151
PN4_SID328	17933878	0	0	151
PN4_SID328	17933891	0	0	127
PN4_SID328	17933893	6	0	151
PN4_SID328	17933895	0	0	150
PN4_SID328	17933895	0	0	150
PN4_SID328	17933897	0	0	151
PN4_SID328	17933901	0	0	151
PN4_SID328	17933901	0	0	149
PN4_SID329	17933762	0	0	151
PN4_SID329	17933808	0	0	133
PN4_SID329	17933850	0	0	151
PN4_SID329	17933873	24	0	151
PN4_SID330	17925683	0	0	150
PN4_SID330	17925719	0	0	151
PN4_SID330	17933743	0	0	71
PN4_SID330	17933746	0	0	124
PN4_SID330	17933811	5	3	130
PN4_SID330	17933812	0	0	151
PN4_SID330	17933812	0	0	40
PN4_SID330	17933826	0	0	151
PN4_SID330	17933865	0	0	151
PN4_SID330	17933866	35	0	150
PN4_SID330	17933866	36	0	151
PN4_SID330	17933867	26	0	151
PN4_SID330	17933879	0	0	62
PN4_SID330	17933886	0	0	151
PN4_SID330	17933886	0	0	145
PN4_SID331	17925671	0	0	151
PN4_SID331	17925689	0	0	150
PN4_SID331	17933734	21	0	151
PN4_SID331	17933738	9	0	151
PN4_SID331	17933770	41	0	151
PN4_SID331	17933770	41	0	151
PN4_SID331	17933788	0	0	151
PN4_SID331	17933801	0	0	151
PN4_SID331	17933801	0	1	151
PN4_SID331	17933852	14	0	42
PN4_SID331	17933865	0	0	151
PN4_SID331	17933871	0	0	112
PN4_SID331	17933873	0	0	135
PN4_SID331	17933901	0	0	151
PN4_SID332	17925691	0	0	151
PN4_SID332	17925703	0	0	151
PN4_SID332	17933704	19	0	151
PN4_SID332	17933770	0	0	89
PN4_SID332	17933783	0	0	151
PN4_SID332	17933798	8	0	151
PN4_SID332	17933816	0	0	151
PN4_SID332	17933826	0	0	104
PN4_SID332	17933865	0	0	151
PN4_SID332	17933865	0	0	136
PN4_SID332	17933865	0	0	151
PN4_SID332	17933865	0	0	151
PN4_SID332	17933872	0	0	44
PN4_SID332	17933891	0	0	151
PN4_SID333	17933699	0	0	74
PN4_SID333	17933734	5	0	151
PN4_SID333	17933746	42	0	150
PN4_SID333	17933778	0	0	151
PN4_SID333	17933778	0	0	151
PN4_SID333	17933841	6	0	151
PN4_SID333	17933871	0	0	151
