pos	strand	class	group	depth
42032342	plus	unassigned	Teo	7
42032140	minus	unassigned	B73	23
42032609	plus	unassigned	Teo	10
42031966	minus	unassigned	B73	1
42033363	plus	unassigned	B73	4
42032861	plus	unassigned	Teo	936
42033154	plus	unassigned	Teo	1
42032171	minus	unassigned	Teo	13
42033129	minus	nbr	B73	109
42032810	minus	nbr	Teo	62
42032107	plus	ppl2	B73	23
42032549	plus	ppl2	B73	183
42032328	plus	ppl2	B73	49
42032997	minus	nbr	Teo	7
42032776	minus	nbr	Teo	110
42032717	minus	unassigned	Teo	15
42032334	minus	unassigned	B73	44
42032700	minus	unassigned	Teo	3
42032365	minus	unassigned	Teo	15
42032814	minus	nbr	B73	1325
42031791	minus	unassigned	B73	13
42032152	plus	unassigned	Teo	7
42031613	plus	unassigned	B73	1
42032595	plus	unassigned	B73	9
42032425	plus	unassigned	B73	1
42032944	plus	unassigned	B73	103
42033237	plus	unassigned	B73	9
42032735	plus	unassigned	Teo	205
42033028	plus	unassigned	Teo	2
42033031	minus	nbr	Teo	10
42033110	plus	unassigned	Teo	2
42032672	plus	ppl2	Teo	2
42032315	minus	unassigned	B73	36
42032696	minus	unassigned	B73	78
42032346	minus	unassigned	Teo	20
42031789	minus	unassigned	B73	13
42031593	plus	unassigned	B73	1
42033256	minus	nbr	B73	26
42033035	minus	nbr	B73	123
42032676	plus	ppl2	B73	3
42031942	plus	unassigned	B73	1
42032235	plus	unassigned	B73	3
42032509	minus	unassigned	B73	2
42031881	plus	ppl2	Teo	2
42032754	plus	unassigned	B73	3379
42033047	plus	unassigned	B73	28
42032545	plus	unassigned	Teo	10
42033090	plus	unassigned	Teo	2
42033357	plus	unassigned	Teo	1
42032523	minus	unassigned	Teo	29
42032818	plus	unassigned	B73	12370
42032941	minus	nbr	B73	130
42032720	minus	nbr	B73	2845
42032900	plus	unassigned	B73	1027
42032677	minus	unassigned	B73	6
42032660	minus	unassigned	B73	9
42031664	plus	ppl2	B73	13
42031885	plus	ppl2	B73	11
42032718	minus	nbr	Teo	113
42031986	plus	unassigned	B73	3
42032109	plus	unassigned	B73	6
42032798	plus	unassigned	B73	10293
42032361	plus	unassigned	B73	7
42032854	minus	unassigned	B73	9
42032138	minus	unassigned	B73	23
42032589	plus	unassigned	Teo	11
42032628	plus	unassigned	B73	8
42032121	minus	unassigned	B73	20
42032880	plus	unassigned	B73	5171
42031947	minus	unassigned	B73	1
42033173	plus	unassigned	B73	13
42032671	plus	unassigned	Teo	1
42032169	minus	unassigned	Teo	13
42032938	plus	unassigned	Teo	4
42032710	plus	unassigned	B73	895
42031930	minus	unassigned	B73	1
42033383	minus	nbr	B73	5
42033162	minus	nbr	B73	71
42033003	plus	unassigned	B73	26
42032152	minus	unassigned	Teo	17
42032582	plus	ppl2	B73	207
42032361	plus	ppl2	B73	73
42032140	plus	ppl2	B73	38
42033313	plus	unassigned	Teo	1
42032614	plus	ppl2	Teo	177
42032138	plus	ppl2	Teo	14
42032359	plus	ppl2	Teo	71
42031626	plus	unassigned	B73	1
42032399	plus	unassigned	Teo	2
42032171	plus	unassigned	B73	9
42032835	minus	unassigned	B73	22
42032119	minus	unassigned	B73	19
42032438	plus	unassigned	B73	1
42032001	plus	unassigned	B73	2
42032102	minus	unassigned	B73	3
42032690	plus	unassigned	B73	2
42031791	plus	ppl2	B73	13
42031928	minus	unassigned	B73	1
42032748	plus	unassigned	Teo	285
42032483	minus	unassigned	B73	2
42031911	minus	unassigned	B73	18
42032618	plus	ppl2	B73	177
42032133	minus	unassigned	Teo	14
42032845	minus	nbr	Teo	20
42033123	plus	unassigned	Teo	2
42032849	minus	nbr	B73	362
42032327	minus	unassigned	Teo	19
42031827	plus	ppl2	B73	13
42033321	minus	nbr	Teo	1
42033100	minus	nbr	Teo	11
42032045	plus	unassigned	B73	2
42033066	minus	nbr	Teo	13
42032564	plus	unassigned	B73	8
42032520	plus	ppl2	Teo	192
42032355	plus	unassigned	Teo	7
42033376	plus	unassigned	B73	3
42032874	plus	unassigned	Teo	561
42032913	plus	unassigned	B73	533
42033206	plus	unassigned	B73	14
42032704	plus	unassigned	Teo	57
42033325	minus	nbr	B73	9
42033104	minus	nbr	B73	114
42032658	minus	unassigned	B73	10
42032641	minus	unassigned	B73	24
42032524	plus	ppl2	B73	167
42032972	minus	nbr	Teo	6
42032751	minus	nbr	Teo	124
42032672	minus	unassigned	Teo	1
42031999	plus	unassigned	B73	2
42031562	plus	unassigned	B73	1
42032374	plus	unassigned	B73	7
42032165	plus	unassigned	Teo	7
42032204	plus	unassigned	B73	3
42032684	plus	unassigned	Teo	1
42032976	minus	nbr	B73	118
42032755	minus	nbr	B73	2878
42032514	plus	unassigned	Teo	11
42032918	minus	nbr	B73	109
42032957	plus	unassigned	B73	55
42032520	plus	unassigned	B73	12
42032639	minus	unassigned	B73	25
42031699	plus	ppl2	B73	14
42033332	plus	unassigned	B73	3
42032830	plus	unassigned	Teo	979
42032622	minus	unassigned	B73	27
42033193	minus	nbr	Teo	2
42032392	plus	ppl2	Teo	82
42032171	plus	ppl2	Teo	33
42033007	minus	unassigned	B73	1
42033231	minus	nbr	B73	32
42033010	minus	nbr	B73	115
42032816	minus	unassigned	B73	89
42031955	plus	unassigned	B73	1
42032248	plus	unassigned	B73	1
42033197	minus	nbr	B73	39
42032651	plus	ppl2	B73	118
42031909	minus	unassigned	B73	21
42032847	minus	unassigned	Teo	1
42032767	plus	unassigned	B73	4577
42032558	plus	unassigned	Teo	10
42032330	plus	unassigned	B73	7
42032830	minus	unassigned	Teo	1
42032121	plus	unassigned	Teo	5
42032175	plus	ppl2	B73	50
42032114	minus	unassigned	Teo	12
42032396	plus	ppl2	B73	84
42032559	plus	ppl2	B73	197
42033142	plus	unassigned	B73	22
42032640	plus	unassigned	Teo	9
42033229	minus	nbr	Teo	2
42033008	minus	nbr	Teo	8
42032907	plus	unassigned	Teo	35
42032984	minus	unassigned	B73	1
42032649	plus	ppl2	Teo	139
42032882	minus	nbr	B73	77
42031860	plus	ppl2	B73	15
42031802	plus	ppl2	B73	11
42032828	minus	unassigned	Teo	1
42032368	plus	unassigned	Teo	6
42032140	plus	unassigned	B73	10
42032811	minus	unassigned	Teo	5
42031858	plus	ppl2	Teo	3
42031904	minus	unassigned	Teo	8
42032093	minus	unassigned	B73	5
42031911	plus	unassigned	B73	1
42032893	plus	unassigned	B73	2007
42033186	plus	unassigned	B73	15
42032723	plus	unassigned	B73	1500
42033016	plus	unassigned	B73	27
42033326	plus	unassigned	Teo	1
42033300	minus	nbr	B73	14
42033356	minus	nbr	Teo	1
42033135	minus	nbr	Teo	8
42031639	plus	unassigned	B73	2
42032113	plus	ppl2	Teo	9
42032555	plus	ppl2	Teo	221
42032334	plus	ppl2	Teo	51
42032184	plus	unassigned	B73	3
42032074	minus	unassigned	B73	2
42031502	minus	unassigned	B73	6
42032790	minus	unassigned	B73	134
42032014	plus	unassigned	B73	3
42032951	minus	nbr	B73	125
42031883	minus	unassigned	B73	22
42032533	plus	unassigned	B73	11
42032324	plus	unassigned	Teo	7
42033345	plus	unassigned	B73	3
42033139	minus	nbr	B73	103
42032843	plus	unassigned	Teo	1018
42033136	plus	unassigned	Teo	1
42032820	minus	nbr	Teo	26
42032338	plus	ppl2	B73	57
42032117	plus	ppl2	B73	31
42032786	minus	nbr	Teo	109
42032949	minus	nbr	Teo	3
42032603	minus	unassigned	B73	34
42032634	minus	unassigned	Teo	10
42032788	minus	unassigned	B73	162
42032824	minus	nbr	B73	626
42031531	plus	unassigned	B73	1
42032134	plus	unassigned	Teo	6
42032592	plus	ppl2	B73	200
42032577	plus	unassigned	B73	9
42032407	plus	unassigned	B73	7
42033041	minus	nbr	Teo	13
42033389	plus	unassigned	B73	3
42033204	minus	nbr	Teo	2
42032887	plus	unassigned	Teo	190
42032926	plus	unassigned	B73	162
42033219	plus	unassigned	B73	10
42032717	plus	unassigned	Teo	116
42032682	plus	ppl2	Teo	2
42032624	plus	ppl2	Teo	168
42032403	plus	ppl2	Teo	91
42032965	minus	unassigned	B73	1
42032615	minus	unassigned	Teo	13
42033301	plus	unassigned	B73	3
42033266	minus	nbr	B73	24
42033045	minus	nbr	B73	126
42033208	minus	nbr	B73	39
42031575	plus	unassigned	B73	1
42032628	plus	ppl2	B73	172
42032407	plus	ppl2	B73	86
42032809	minus	unassigned	Teo	5
42032387	plus	unassigned	B73	8
42031891	plus	ppl2	Teo	3
42032217	plus	unassigned	B73	3
42033199	plus	unassigned	B73	15
42032736	plus	unassigned	B73	1755
42033029	plus	unassigned	B73	28
42032527	plus	unassigned	Teo	11
42033281	plus	unassigned	B73	2
42032946	minus	unassigned	B73	3
42033072	plus	unassigned	Teo	2
42032730	minus	nbr	B73	2970
42033339	plus	unassigned	Teo	1
42033111	plus	unassigned	B73	22
42032859	minus	nbr	B73	252
42032594	minus	unassigned	B73	39
42031674	plus	ppl2	B73	14
42031895	plus	ppl2	B73	14
42031687	minus	unassigned	B73	11
42031837	plus	ppl2	B73	12
42031670	minus	unassigned	B73	8
42032728	minus	nbr	Teo	124
42033331	minus	nbr	Teo	1
42033110	minus	nbr	Teo	9
42032530	plus	ppl2	Teo	232
42032197	plus	unassigned	B73	3
42032407	minus	unassigned	B73	59
42031968	plus	unassigned	B73	3
42032771	minus	unassigned	B73	312
42032055	minus	unassigned	B73	1
42031864	minus	unassigned	B73	19
42032343	plus	unassigned	B73	7
42033393	minus	nbr	B73	4
42033172	minus	nbr	B73	66
42033335	minus	nbr	B73	8
42033114	minus	nbr	B73	113
42032862	plus	unassigned	B73	13200
42031895	minus	unassigned	Teo	7
42033155	plus	unassigned	B73	19
42032150	plus	ppl2	B73	47
42032653	plus	unassigned	Teo	3
42032371	plus	ppl2	B73	84
42032534	plus	ppl2	B73	174
42032982	minus	nbr	Teo	6
42032369	plus	ppl2	Teo	77
42032148	plus	ppl2	Teo	25
42032769	minus	unassigned	B73	313
42032986	minus	nbr	B73	107
42032765	minus	nbr	B73	2834
42032752	minus	unassigned	B73	368
42032402	minus	unassigned	Teo	24
42031608	plus	unassigned	B73	1
42031845	minus	unassigned	B73	15
42032783	minus	unassigned	Teo	11
42032153	plus	unassigned	B73	9
42032855	minus	nbr	Teo	15
42032672	plus	unassigned	B73	2
42031876	minus	unassigned	Teo	6
42032982	plus	unassigned	Teo	1
42032812	plus	unassigned	Teo	901
42033105	plus	unassigned	Teo	2
42033241	minus	nbr	B73	27
42033020	minus	nbr	B73	108
42032733	minus	unassigned	B73	395
42032661	plus	ppl2	B73	118
42032398	minus	unassigned	B73	48
42031826	minus	unassigned	B73	15
42032764	minus	unassigned	Teo	13
42032381	minus	unassigned	B73	44
42031857	minus	unassigned	Teo	8
42033297	minus	nbr	Teo	1
42033076	minus	nbr	Teo	13
42033239	minus	nbr	Teo	2
42033018	minus	nbr	Teo	8
42032027	plus	unassigned	B73	3
42032659	plus	ppl2	Teo	9
42032546	plus	unassigned	B73	10
42032337	plus	unassigned	Teo	7
42033091	plus	unassigned	B73	29
42032927	minus	unassigned	B73	3
42033358	plus	unassigned	B73	4
42032856	plus	unassigned	Teo	976
42033149	plus	unassigned	Teo	1
42032892	minus	nbr	B73	66
42032910	minus	unassigned	B73	3
42032575	minus	unassigned	B73	37
42031870	plus	ppl2	B73	15
42032761	minus	nbr	Teo	117
42031668	minus	unassigned	B73	8
42031651	minus	unassigned	B73	8
42031902	plus	ppl2	Teo	7
42031699	minus	unassigned	Teo	10
42031682	minus	unassigned	Teo	10
42031868	plus	ppl2	Teo	3
42031544	plus	unassigned	B73	1
42032356	plus	unassigned	B73	7
42032147	plus	unassigned	Teo	7
42032928	minus	nbr	B73	125
42032908	minus	unassigned	B73	2
42032875	plus	unassigned	B73	6757
42033168	plus	unassigned	B73	14
42032666	plus	unassigned	Teo	2
42031906	plus	ppl2	B73	21
42033250	plus	unassigned	B73	8
42032556	minus	unassigned	B73	48
42033041	plus	unassigned	Teo	2
42032939	plus	unassigned	B73	104
42033400	minus	nbr	Teo	2
42031649	minus	unassigned	B73	8
42032587	minus	unassigned	Teo	21
42031632	minus	unassigned	B73	6
42033366	minus	nbr	Teo	1
42033314	plus	unassigned	B73	3
42033145	minus	nbr	Teo	4
42032570	minus	unassigned	Teo	24
42032565	plus	ppl2	Teo	214
42032344	plus	ppl2	Teo	54
42032123	plus	ppl2	Teo	11
42031663	minus	unassigned	Teo	9
42031588	plus	unassigned	B73	1
42032000	minus	unassigned	B73	1
42033149	minus	nbr	B73	85
42032603	plus	ppl2	B73	192
42031670	plus	unassigned	B73	2
42032830	minus	nbr	Teo	24
42031500	plus	unassigned	B73	2
42032569	plus	ppl2	B73	206
42032348	plus	ppl2	B73	62
42032127	plus	ppl2	B73	30
42032796	minus	nbr	Teo	69
42032537	minus	unassigned	B73	54
42032749	plus	unassigned	B73	2621
42032312	plus	unassigned	B73	1
42032520	minus	unassigned	B73	62
42031840	minus	unassigned	Teo	11
42032103	plus	unassigned	Teo	4
42033294	plus	unassigned	B73	3
42032792	plus	unassigned	Teo	892
42032568	minus	unassigned	Teo	24
42033085	plus	unassigned	Teo	2
42032185	minus	unassigned	B73	1
42032831	plus	unassigned	B73	13153
42033124	plus	unassigned	B73	13
42032622	plus	unassigned	Teo	10
42031994	minus	unassigned	B73	1
42032834	minus	nbr	B73	511
42031812	plus	ppl2	B73	12
42032714	minus	unassigned	B73	478
42032379	minus	unassigned	B73	43
42031807	minus	unassigned	B73	15
42032745	minus	unassigned	Teo	13
42032362	minus	unassigned	B73	49
42033051	minus	nbr	Teo	13
42031838	minus	unassigned	Teo	11
42032559	plus	unassigned	B73	9
42032393	minus	unassigned	Teo	18
42032122	plus	unassigned	B73	6
42031821	minus	unassigned	Teo	12
42032899	minus	unassigned	B73	2
42032869	plus	unassigned	Teo	660
42033310	minus	nbr	B73	13
42032705	plus	unassigned	B73	582
42033276	minus	nbr	B73	22
42033055	minus	nbr	B73	110
42033308	plus	unassigned	Teo	1
42033308	minus	nbr	Teo	1
42032726	minus	unassigned	Teo	15
42032343	minus	unassigned	B73	46
42031819	minus	unassigned	Teo	12
42031802	minus	unassigned	Teo	11
42032374	minus	unassigned	Teo	16
42032961	minus	nbr	B73	124
42032740	minus	nbr	B73	2995
42032166	plus	unassigned	B73	9
42032685	plus	unassigned	B73	2
42032515	plus	unassigned	B73	12
42031684	plus	ppl2	B73	15
42032995	plus	unassigned	Teo	2
42033060	plus	unassigned	B73	28
42033327	plus	unassigned	B73	3
42032959	minus	nbr	Teo	3
42032738	minus	nbr	Teo	120
42032825	plus	unassigned	Teo	968
42033118	plus	unassigned	Teo	2
42032551	minus	unassigned	Teo	26
42031644	minus	unassigned	Teo	7
42031798	minus	unassigned	B73	15
42031683	plus	unassigned	B73	2
42033182	minus	nbr	B73	52
42032381	plus	ppl2	B73	86
42032160	plus	ppl2	B73	47
42032325	plus	unassigned	B73	8
42032116	plus	unassigned	Teo	5
42033214	minus	nbr	Teo	2
42033098	plus	unassigned	Teo	2
42032518	minus	unassigned	B73	62
42032635	plus	unassigned	Teo	9
42032501	minus	unassigned	B73	2
42032634	plus	ppl2	Teo	148
42032549	minus	unassigned	Teo	26
42032882	minus	unassigned	B73	1
42032641	plus	unassigned	B73	8
42032166	minus	unassigned	B73	32
42033010	plus	unassigned	Teo	2
42032908	plus	unassigned	B73	569
42032379	plus	ppl2	Teo	77
42032158	plus	ppl2	Teo	26
42032532	minus	unassigned	Teo	27
42031975	minus	unassigned	B73	1
42032951	plus	unassigned	Teo	3
42033218	minus	nbr	B73	41
42032638	plus	ppl2	B73	167
42032865	minus	nbr	Teo	6
42031843	plus	ppl2	Teo	1
42031557	plus	unassigned	B73	1
42032369	plus	unassigned	B73	7
42031906	plus	unassigned	B73	1
42032888	plus	unassigned	B73	3015
42032863	minus	unassigned	B73	2
42032679	plus	unassigned	Teo	1
42032147	minus	unassigned	B73	23
42032903	minus	nbr	B73	89
42032718	plus	unassigned	B73	1278
42032513	minus	unassigned	Teo	27
42032130	minus	unassigned	B73	19
42032970	plus	unassigned	B73	50
42031956	minus	unassigned	B73	1
42033263	plus	unassigned	B73	9
42032869	minus	nbr	B73	134
42032761	plus	unassigned	Teo	464
42033054	plus	unassigned	Teo	2
42032800	plus	unassigned	B73	10473
42032161	minus	unassigned	Teo	13
42031847	plus	ppl2	B73	12
42033341	minus	nbr	Teo	1
42033120	minus	nbr	Teo	8
42033086	minus	nbr	Teo	9
42032540	plus	ppl2	Teo	225
42032707	minus	unassigned	Teo	15
42032324	minus	unassigned	B73	38
42032179	plus	unassigned	B73	3
42032355	minus	unassigned	Teo	20
42032009	plus	unassigned	B73	2
42032261	plus	unassigned	B73	1
42032844	minus	unassigned	B73	23
42032319	plus	unassigned	Teo	7
42033345	minus	nbr	B73	8
42033124	minus	nbr	B73	106
42031937	minus	unassigned	B73	1
42032571	plus	unassigned	Teo	10
42032492	minus	unassigned	B73	2
42032544	plus	ppl2	B73	174
42032323	plus	ppl2	B73	49
42032992	minus	nbr	Teo	7
42032771	minus	nbr	Teo	112
42032844	plus	unassigned	B73	14333
42033137	plus	unassigned	B73	22
42032305	minus	unassigned	B73	1
42032686	minus	unassigned	B73	6
42032996	minus	nbr	B73	116
42032775	minus	nbr	B73	2795
42032336	minus	unassigned	Teo	19
42032938	minus	nbr	B73	130
42032717	minus	nbr	B73	2491
42032807	minus	nbr	Teo	63
42031793	minus	unassigned	Teo	11
42032135	plus	unassigned	B73	9
42031633	plus	unassigned	Teo	1
42032654	plus	unassigned	B73	7
42032964	plus	unassigned	Teo	4
42033251	minus	nbr	B73	27
42033030	minus	nbr	B73	121
42032667	minus	unassigned	B73	7
42032317	minus	unassigned	Teo	15
42032650	minus	unassigned	B73	15
42032671	plus	ppl2	B73	12
42033159	minus	nbr	B73	72
42032698	minus	unassigned	Teo	1
42032613	plus	ppl2	B73	185
42032681	minus	unassigned	Teo	1
42032579	plus	ppl2	B73	208
42032137	plus	ppl2	B73	37
42032358	plus	ppl2	B73	72
42031652	plus	unassigned	B73	2
42033249	minus	nbr	Teo	1
42033028	minus	nbr	Teo	10
42032669	plus	ppl2	Teo	2
42032698	plus	unassigned	B73	26
42032128	minus	unassigned	B73	19
42032528	plus	unassigned	B73	12
42032844	minus	nbr	B73	459
42032111	minus	unassigned	B73	19
42032780	plus	unassigned	B73	6785
42033073	plus	unassigned	B73	29
42031880	plus	ppl2	B73	12
42032159	minus	unassigned	Teo	13
42032838	plus	unassigned	Teo	997
42032610	plus	unassigned	B73	9
42031920	minus	unassigned	B73	1
42031822	plus	ppl2	B73	13
42032401	plus	unassigned	Teo	2
42032142	minus	unassigned	Teo	15
42032648	minus	unassigned	B73	22
42032713	minus	nbr	Teo	60
42032920	plus	unassigned	Teo	10
42032679	minus	unassigned	Teo	1
42031878	plus	ppl2	Teo	2
42031526	plus	unassigned	B73	1
42033016	minus	unassigned	B73	1
42032825	minus	unassigned	B73	34
42032109	minus	unassigned	B73	19
42033320	minus	nbr	B73	9
42032338	plus	unassigned	B73	7
42032129	plus	unassigned	Teo	5
42032590	plus	unassigned	B73	9
42031918	minus	unassigned	B73	1
42033286	minus	nbr	B73	18
42033065	minus	nbr	B73	98
42032857	plus	unassigned	B73	13880
42032381	plus	unassigned	Teo	5
42032420	plus	unassigned	B73	1
42031901	minus	unassigned	B73	21
42032648	plus	unassigned	Teo	10
42032123	minus	unassigned	Teo	14
42033232	plus	unassigned	B73	9
42032730	plus	unassigned	Teo	196
42033376	minus	nbr	Teo	2
42033155	minus	nbr	Teo	3
42033023	plus	unassigned	Teo	2
42033318	minus	nbr	Teo	1
42032575	plus	ppl2	Teo	217
42032354	plus	ppl2	Teo	67
42032133	plus	ppl2	Teo	13
42032517	plus	ppl2	Teo	178
42032971	minus	nbr	B73	121
42032750	minus	nbr	B73	3041
42032806	minus	unassigned	B73	118
42032840	minus	nbr	Teo	21
42032837	minus	unassigned	Teo	1
42032969	minus	nbr	Teo	6
42032748	minus	nbr	Teo	124
42032820	minus	unassigned	Teo	1
42032983	plus	unassigned	B73	41
42033276	plus	unassigned	B73	2
42032774	plus	unassigned	Teo	552
42033067	plus	unassigned	Teo	2
42032813	plus	unassigned	B73	11799
42033106	plus	unassigned	B73	24
42032604	plus	unassigned	Teo	10
42033192	minus	nbr	B73	47
42032631	minus	unassigned	B73	25
42032391	plus	ppl2	B73	83
42032170	plus	ppl2	B73	51
42032662	minus	unassigned	Teo	1
42033061	minus	nbr	Teo	13
42033224	minus	nbr	Teo	2
42033003	minus	nbr	Teo	8
42031899	plus	unassigned	B73	1
42032644	plus	ppl2	Teo	144
42031981	plus	unassigned	B73	3
42032168	plus	ppl2	Teo	32
42032389	plus	ppl2	Teo	82
42032083	minus	unassigned	B73	4
42032104	plus	unassigned	B73	4
42032793	plus	unassigned	B73	10117
42033086	plus	unassigned	B73	31
42032584	plus	unassigned	Teo	11
42031892	minus	unassigned	B73	23
42032623	plus	unassigned	B73	9
42032933	plus	unassigned	Teo	4
42033228	minus	nbr	B73	33
42033007	minus	nbr	B73	122
42032629	minus	unassigned	B73	25
42032648	plus	ppl2	B73	158
42032875	minus	nbr	Teo	3
42032612	minus	unassigned	B73	29
42031853	plus	ppl2	Teo	3
42032993	minus	unassigned	B73	1
42031632	plus	ppl2	Teo	1
42032643	minus	unassigned	Teo	10
42032913	minus	nbr	B73	107
42032879	minus	nbr	B73	87
42032148	plus	unassigned	B73	9
42031694	plus	ppl2	B73	13
42031636	plus	ppl2	B73	14
42031857	plus	ppl2	B73	13
42032667	plus	unassigned	B73	3
42032230	plus	unassigned	B73	3
42032104	minus	unassigned	Teo	1
42033351	minus	nbr	Teo	1
42033130	minus	nbr	Teo	8
42032977	plus	unassigned	Teo	3
42033042	plus	unassigned	B73	28
42032540	plus	unassigned	Teo	11
42033309	plus	unassigned	B73	3
42032807	plus	unassigned	Teo	903
42033096	minus	nbr	Teo	10
42032550	plus	ppl2	Teo	226
42032974	minus	unassigned	B73	1
42033352	plus	unassigned	Teo	1
42032624	minus	unassigned	Teo	12
42033355	minus	nbr	B73	8
42033134	minus	nbr	B73	106
42031665	plus	unassigned	B73	2
42032112	plus	ppl2	B73	29
42032554	plus	ppl2	B73	191
42032333	plus	ppl2	B73	51
42032781	minus	nbr	Teo	110
42032818	minus	unassigned	Teo	2
42032040	plus	unassigned	B73	2
42032801	minus	unassigned	Teo	5
42032996	plus	unassigned	B73	22
42033289	plus	unassigned	B73	3
42032787	plus	unassigned	Teo	834
42032350	plus	unassigned	Teo	7
42032617	plus	unassigned	Teo	10
42033371	plus	unassigned	B73	4
42032785	minus	nbr	B73	2757
42031696	minus	unassigned	B73	13
42032817	minus	nbr	Teo	27
42031539	plus	unassigned	B73	1
42032797	minus	unassigned	B73	131
42031621	plus	unassigned	B73	1
42032780	minus	unassigned	B73	307
42032064	minus	unassigned	B73	1
42032394	plus	unassigned	Teo	2
42031873	minus	unassigned	B73	19
42032433	plus	unassigned	B73	1
42033261	minus	nbr	B73	26
42033040	minus	nbr	B73	122
42032952	plus	unassigned	B73	79
42033245	plus	unassigned	B73	9
42032743	plus	unassigned	Teo	217
42033036	plus	unassigned	Teo	2
42032681	plus	ppl2	B73	2
42033038	minus	nbr	Teo	12
42032679	plus	ppl2	Teo	2
42031700	minus	unassigned	Teo	10
42032778	minus	unassigned	B73	308
42032761	minus	unassigned	B73	333
42031890	plus	ppl2	B73	12
42031950	plus	unassigned	B73	1
42031854	minus	unassigned	B73	15
42032792	minus	unassigned	Teo	6
42032243	plus	unassigned	B73	2
42032944	minus	nbr	Teo	3
42032723	minus	nbr	Teo	122
42031885	minus	unassigned	Teo	8
42033055	plus	unassigned	B73	31
